product_url,product_title,mrp,sales_price,discount_percent,star_rating,number_of_ratings,seller_name,product_details,technical_details,additional_information,Brand,Special Feature,Product Dimensions,Colour,Capacity,Material,Recommended Uses For Product,Output Wattage,Wattage,Voltage,Control Method,Has Nonstick Coating,Inner Material,Min Temperature Setting,Controller Type,Is Dishwasher Safe,Max Temperature Setting,Manufacturer,Country of Origin,Item model number,Model,Annual Energy Consumption,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Fuel Type,Defrost System,Door Orientation,Included Components,Batteries Required,Model Name,Model Year,Mounting Hardware,Colour Screen,Audio Wattage,Batteries Included,GSM frequencies,Device interface - primary,Does it contain liquid?,Includes Rechargeable Battery,Is there a timer?,Includes remote,Item part number,Energy Consumption,Form Factor,Control Type,Door Style,Finish Type,Door Material Type,Volume Capacity Name,Energy Efficiency,Lighting,Certification,Control Console,Imported By,Number of Memory Sticks,Special features,Other display features,Color,Item Model Number,Item Part Number,Primary material,What is in the box?,Shelf Type,Whats in the box,Is Assembly Required,Assembly Type,Number of Pieces,Number of Shelves,Locking Mechanism,Weight,Item Height,Item Width,Door Material,Chamber Volume,Number of Heating Elements,Power Source,Item Weight,Net Quantity,Item Dimensions LxWxH,ASIN,Date First Available,Packer,Importer,Generic Name,Home & Kitchen Rank,Microwave Ovens Rank
https://www.amazon.in/Haier-Convection-Microwave-HIL2801RBSJ-Black/dp/B00CDKE6XC/ref=sr_1_137?keywords=microwave+oven&qid=1687856607&sr=8-137,"Haier HIL2801RBSJ 28L Convection Microwave Oven (Black, Rotisserie Function)",24500,17777,27,3.8,53,Official Seller - India,"{'Brand': 'Haier', 'Colour': 'Black', 'Capacity': '28 litres', 'Special Feature': 'Tact Button/Jog Dial', 'Installation Type': 'Countertop'}","{'Brand': 'Haier', 'Model': 'HIL2801RBSJ', 'Energy Consumption': '1400 Watts', 'Capacity': '28 litres', 'Volume Capacity Name': '28 litres', 'Installation Type': 'Countertop', 'Part Number': 'HIL2801RBSJ', 'Special Features': 'Tact Button/Jog Dial', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Wattage': '1400 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': 'Oven, High rack, Low rack, Rotisserie and Crispy plate', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Haier', 'Country of Origin': 'India'}","{'ASIN': 'B00CDKE6XC', 'Customer Reviews': '3.8\n53 ratings\n3.8 out of 5 stars', 'Best Sellers Rank': '#524,262 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#171 in Microwave Ovens', 'Date First Available': '2 February 2016', 'Manufacturer': 'Haier', 'Item Weight': '17 kg 700 g', 'Item Dimensions LxWxH': '50.9 x 51.8 x 32.4 Centimeters'}",Haier,,,Black,28,Stainless Steel,,,1400 Watts,,,,,,,,,Haier,India,,HIL2801RBSJ,,Countertop,HIL2801RBSJ,Tact Button/Jog Dial,Convection,,,Defrost,Left,"Oven, High rack, Low rack, Rotisserie and Crispy plate",No,,,,,,No,,,,,,,,1400 Watts,,,,,,28 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 700 g,,50.9 x 51.8 x 32.4 Centimeters,B00CDKE6XC,2 February 2016,,,,524262,171
https://www.amazon.in/KAFF-Microwave-Black-25-Litre-KMW8A-BLK/dp/B077D9774J/ref=sr_1_142?keywords=microwave+oven&qid=1687856607&sr=8-142,KAFF KMW8A-BLK | Capacity 25 L | Microwave/Grill/Combination/Convection | Full Black Tempered Glass | Touch Controls.,58990,45990,22,3.1,3,KAFF Appliances Pvt ltd,"{'Brand': 'Kaff', 'Product Dimensions': '58D x 57W x 38H Centimeters', 'Colour': 'Black', 'Capacity': '25 litres', 'Special Feature': 'Programmable'}","{'Brand': 'Kaff', 'Model': 'KMW8A-BLK', 'Energy Consumption': '1450 Watts', 'Capacity': '25 litres', 'Annual Energy Consumption': '1 Kilowatt Hours', 'Installation Type': 'Built-In', 'Part Number': 'KMW8A-BLK', 'Special Features': 'Programmable', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Stainless Steel', 'Colour': 'Black', 'Voltage': '220 Volts (AC)', 'Wattage': '2500 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Material': 'Others', 'Included Components': '1 Microwave', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'KAFF Appliances', 'Country of Origin': 'China'}","{'ASIN': 'B077D9774J', 'Customer Reviews': '3.1\n3 ratings\n3.1 out of 5 stars', 'Best Sellers Rank': '#1,146,407 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#295 in Microwave Ovens', 'Date First Available': '12 November 2017', 'Manufacturer': 'KAFF Appliances, 18001802221', 'Packer': '18001802221', 'Importer': '18001802221', 'Item Weight': '25 kg', 'Item Dimensions LxWxH': '47 x 60 x 40 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Microwave/Grill/Combination/Convection'}",Kaff,,,Black,25,Others,,,2500 Watts,220 Volts (AC),,,,,,,,KAFF Appliances,China,,KMW8A-BLK,1 Kilowatt Hours,Built-In,KMW8A-BLK,Programmable,Convection,Stainless Steel,Electric,Defrost,,1 Microwave,No,,,,,,No,,,,,,,,1450 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 kg,1 Count,47 x 60 x 40 Centimeters,B077D9774J,12 November 2017,18001802221,18001802221,Microwave/Grill/Combination/Convection,1146407,295
https://www.amazon.in/LG-Convection-Microwave-MC3286BRUM-Black/dp/B01LWE0QJK/ref=sr_1_19?keywords=microwave+oven&qid=1687856584&sr=8-19,"LG 32 L Convection Microwave Oven (MC3286BRUM, Black)",23999,17990,25,4.4,2275,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '31.5D x 53W x 52H Centimeters', 'Colour': 'Black', 'Capacity': '32 litres', 'Special Feature': 'Programmable, Auto_cook, Control_panel_lock, Defr… See more'}","{'Brand': 'LG', 'Model': 'MC3286BRUM', 'Capacity': '32 litres', 'Installation Type': 'Countertop', 'Part Number': 'MC3286BRUM', 'Special Features': 'Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '2500 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'ABS', 'Included Components': ""Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Milk container, Rotisserie bar and handle, Glass tray and tawa and Rotating ring"", 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG'}","{'ASIN': 'B01LWE0QJK', 'Customer Reviews': '4.4\n2,275 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#8,162 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#14 in Microwave Ovens', 'Date First Available': '9 September 2016', 'Manufacturer': 'LG', 'Item Weight': '22 kg 600 g', 'Item Dimensions LxWxH': '53 x 31.5 x 52 Centimeters', 'Generic Name': 'Microwave Oven'}",LG,,,Black,32,ABS,,,2500 Watts,230 Volts,,,,,,,,LG,,,MC3286BRUM,,Countertop,MC3286BRUM,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable",Convection,,,Defrost,Left,"Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Milk container, Rotisserie bar and handle, Glass tray and tawa and Rotating ring",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 kg 600 g,,53 x 31.5 x 52 Centimeters,B01LWE0QJK,9 September 2016,,,Microwave Oven,8162,14
https://www.amazon.in/Glen-Turbo-Built-65Ltr-Multi-function/dp/B09HQT6PYW/ref=sr_1_192?keywords=microwave+oven&qid=1687856616&sr=8-192,Glen MR Turbo Built in Oven 65Ltr with Multi-function - (BO-661MRT),62995,59381,6,,,Kitchen Brand Store (IndiaBrandstore),"{'Size': 'X-Large', 'Brand': 'Glen', 'Colour': 'Black', 'Heating Method': 'Convection', 'Fuel Type': 'Electric'}","{'Brand': 'Glen', 'Model': 'BO-661MRT', 'Capacity': '65 litres', 'Installation Type': 'Built-In', 'Part Number': 'BO-661MRT', 'Form Factor': 'Built-In', 'Special Features': 'Temperature Control, Timer', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts (AC)', 'Wattage': '3000 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Glen Appliances Private Limited', 'Country of Origin': 'India'}","{'ASIN': 'B09HQT6PYW', 'Best Sellers Rank': '#2,715,823 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#449 in Microwave Ovens', 'Date First Available': '4 October 2021', 'Manufacturer': 'Glen Appliances Private Limited', 'Item Weight': '60 kg', 'Item Dimensions LxWxH': '59.5 x 57.5 x 59.5 Centimeters', 'Net Quantity': '1.00 Unit', 'Generic Name': 'Built in Oven'}",Glen,,,Black,65,,,,3000 Watts,230 Volts (AC),,,,,,,,Glen Appliances Private Limited,India,,BO-661MRT,,Built-In,BO-661MRT,"Temperature Control, Timer",Convection,,Electric,Defrost,Left,,No,,,,,,No,,,,,,,,,Built-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 kg,1.00 Unit,59.5 x 57.5 x 59.5 Centimeters,B09HQT6PYW,4 October 2021,,,Built in Oven,2715823,449
https://www.amazon.in/LG-Convection-Microwave-MC2146BV-Black/dp/B06XK8RY1Q/ref=sr_1_26?keywords=microwave+oven&qid=1687856584&sr=8-26,"LG 21 L Convection Microwave Oven (MC2146BV, Black)",14499,10590,27,4.4,905,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '25.5D x 46W x 44.5H Centimeters', 'Colour': 'Black', 'Capacity': '21 litres', 'Special Feature': 'Programmable, Auto_cook, Defrost, Interior_light, Timer,Turn… See more'}","{'Brand': 'LG', 'Model': 'MC2146BV.DBKQILN', 'Capacity': '21 litres', 'Installation Type': 'Countertop', 'Part Number': 'MC2146BV.DBKQILN', 'Special Features': 'Programmable, Auto_cook, Defrost, Interior_light, Timer,Turntable, Control_panel_lock, Self-cleaning,', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Wattage': '1860 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Included Components': '21L Capacity: Suitable for bachelors or small families;Convection: Can be used for baking along with grilling, reheating, defrosting and cooking;Warranty: 1 year on product;Brand does NOT provide starter kit with this product;151 auto cook;Qaurtz heater', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG', 'Country of Origin': 'India'}","{'ASIN': 'B06XK8RY1Q', 'Customer Reviews': '4.4\n905 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#15,039 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#27 in Microwave Ovens', 'Date First Available': '14 March 2017', 'Manufacturer': 'LG, Manufacturer Name ltd., Street No. 24/4, New Delhi, India - 110011, Contact: +91-801-000-2400, service@manufacturer.com', 'Packer': 'Packer Name ltd., Street No. 24/4, New Delhi, India - 110011, Contact: +91-221-000-2400, service@packer.com', 'Item Weight': '18 kg 600 g', 'Item Dimensions LxWxH': '46 x 25.5 x 44.5 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Ovens'}",LG,,,Black,21,,,,1860 Watts,,,,,,,,,LG,India,,MC2146BV.DBKQILN,,Countertop,MC2146BV.DBKQILN,"Programmable, Auto_cook, Defrost, Interior_light, Timer,Turntable, Control_panel_lock, Self-cleaning,",Convection,,,Defrost,Left,"21L Capacity: Suitable for bachelors or small families;Convection: Can be used for baking along with grilling, reheating, defrosting and cooking;Warranty: 1 year on product;Brand does NOT provide starter kit with this product;151 auto cook;Qaurtz heater",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 kg 600 g,1 count,46 x 25.5 x 44.5 Centimeters,B06XK8RY1Q,14 March 2017,"Packer Name ltd., Street No. 24/4, New Delhi, India - 110011, Contact: +91-221-000-2400, service@packer.com",,Microwave Ovens,15039,27
https://www.amazon.in/Bosch-Serie-built-oven-simultaneously/dp/B07T9N9NSH/ref=sr_1_128?keywords=microwave+oven&qid=1687856604&sr=8-128,"Bosch Serie | 2 60 cm, 66 L, The built-in oven with 3D hot air: achieve perfect baking and roasting results on up to three levels simultaneously (HBF113BR0Z)",89900,70999,21,5.0,1,Kitchen Brand Store (IndiaBrandstore),"{'Size': '88 Bottles', 'Brand': 'Bosch', 'Colour': 'Black', 'Heating Method': 'Convection', 'Fuel Type': 'Electric'}","{'Brand': 'Bosch', 'Manufacturer': 'Bosch', 'Country of Origin': 'India', 'Colour': 'Black', 'Special Feature': 'Led Display,Touch', 'Item Weight': '32 kg', 'Product Dimensions': '595 x 548 x 594 cm; 32 Kilograms', 'Item part number': 'BSMO_4', 'Item Height': '594 Centimeters', 'Item Width': '548 Centimeters', 'Included Components': 'Oven'}","{'ASIN': 'B07T9N9NSH', 'Customer Reviews': '5.0\n1 rating\n5.0 out of 5 stars', 'Best Sellers Rank': '#515,428 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#170 in Microwave Ovens', 'Date First Available': '20 June 2019', 'Manufacturer': 'Bosch', 'Item Dimensions LxWxH': '5.95 x 5.48 x 5.94 Meters'}",Bosch,"Led Display,Touch",595 x 548 x 594 cm; 32 Kilograms,Black,,,,,,,,,,,,,,Bosch,India,,,,,,,,,,,,Oven,,,,,,,,,,,,,,BSMO_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594 Centimeters,548 Centimeters,,,,,,,5.95 x 5.48 x 5.94 Meters,B07T9N9NSH,20 June 2019,,,,515428,170
https://www.amazon.in/GlobalNiche%C2%AE-Nostalgia-Electrics-RMO770RED-Countertop/dp/B0B2CLLW5F/ref=sr_1_175?keywords=microwave+oven&qid=1687856613&sr=8-175,"GlobalNiche® Nostalgia Electrics RMO770RED Retro Series Countertop Microwave Oven by EMG East, Inc. (direct order)",125558,71319,43,,,Global Niche,"{'Brand': 'Generic', 'Installation Type': 'Countertop', 'Material': 'Metal', 'Included Components': 'Case', 'Model Name': 'GT_26MAY22_8266'}","{'Manufacturer': 'Generic', 'Country of Origin': 'China', 'Item model number': 'GT_26MAY22_8266', 'Product Dimensions': '15 x 10 x 7 cm', 'ASIN': 'B0B2CLLW5F'}","{'Manufacturer': 'Generic', 'Item Dimensions LxWxH': '15 x 10 x 7 Centimeters', 'Net Quantity': '1.00 count', 'Included Components': 'Case'}",Generic,,15 x 10 x 7 cm,,,,,,,,,,,,,,,Generic,China,GT_26MAY22_8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 count,15 x 10 x 7 Centimeters,,,,,,,
https://www.amazon.in/Kaff-Electronic-Controls-Reflective-Mechanical/dp/B084VNDZRR/ref=sr_1_109?keywords=microwave+oven&qid=1687856601&sr=8-109,Kaff OV81 GIKF Electric Oven | Rotary Electronic Controls.,60990,48490,20,4.6,9,KAFF Appliances Pvt ltd,"{'Brand': 'Kaff', 'Heating Method': 'Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Built-In', 'Wattage': '3 KW'}","{'Brand': 'Kaff', 'Model': 'Large', 'Installation Type': 'Built-In', 'Part Number': 'Large', 'Special Features': 'Rotisserie', 'Oven Cooking Mode': 'Convection', 'Wattage': '3 KW', 'Fuel Type': 'Electric', 'Material': 'Glass', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'KAFF', 'Country of Origin': 'China'}","{'ASIN': 'B084VNDZRR', 'Customer Reviews': '4.6\n9 ratings\n4.6 out of 5 stars', 'Best Sellers Rank': '#315,457 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#112 in Microwave Ovens', 'Date First Available': '17 February 2020', 'Manufacturer': 'KAFF', 'Item Weight': '33 kg'}",Kaff,,,,,Glass,,,3 KW,,,,,,,,,KAFF,China,,Large,,Built-In,Large,Rotisserie,Convection,,Electric,,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 kg,,,B084VNDZRR,17 February 2020,,,,315457,112
https://www.amazon.in/Morphy-Richards-Convection-Microwave-30MCGR/dp/B008P7J5X8/ref=sr_1_25?keywords=microwave+oven&qid=1687856584&sr=8-25,"Morphy Richards 30 MCGR Deluxe 30L Convection Microwave Oven with Motorised Rotisserie, 200 Autocook Menus and Child Lock Feature, Black",19595,10990,44,4.2,250,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Morphy Richards', 'Product Dimensions': '17.5D x 18.5W x 10.8H Centimeters', 'Colour': 'Black', 'Capacity': '30 litres', 'Special Feature': 'Touch Panel'}","{'Brand': 'Morphy Richards', 'Model': '30MCGR', 'Energy Consumption': '1450 Watts', 'Capacity': '30 litres', 'Volume Capacity Name': '30 litres', 'Installation Type': 'Countertop', 'Part Number': '790018', 'Special Features': 'Touch Panel', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '1450 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Included Components': 'Convection microwave, Rotisserie set, Instruction manual, Wire rack, Baking plate, Customer care list and Warranty card', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Morphy Richards', 'Country of Origin': 'China'}","{'ASIN': 'B008P7J5X8', 'Customer Reviews': '4.2\n250 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#15,047 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#28 in Microwave Ovens', 'Date First Available': '26 July 2012', 'Manufacturer': 'Morphy Richards, Morphy Richards', 'Packer': 'Morphy Richards', 'Importer': 'Morphy Richards', 'Item Weight': '12 kg 100 g', 'Item Dimensions LxWxH': '18.5 x 17.5 x 10.8 Centimeters', 'Net Quantity': '1 set'}",Morphy Richards,,,Black,30,,,,1450 Watts,230 Volts,,,,,,,,Morphy Richards,China,,30MCGR,,Countertop,790018,Touch Panel,Convection,,Electric,Defrost,Left,"Convection microwave, Rotisserie set, Instruction manual, Wire rack, Baking plate, Customer care list and Warranty card",No,,,,,,No,,,,,,,,1450 Watts,,,,,,30 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 kg 100 g,1 set,18.5 x 17.5 x 10.8 Centimeters,B008P7J5X8,26 July 2012,Morphy Richards,Morphy Richards,,15047,28
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CD674MFDG-Sliver/dp/B00RE448IA/ref=sr_1_87?keywords=microwave+oven&qid=1687856598&sr=8-87,"Panasonic 27L Convection Microwave Oven(NN-CD674MFDG,Silver, Rotisserie)",19790,18190,8,4.1,169,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Panasonic', 'Product Dimensions': '47.1D x 51.3W x 30.6H Centimeters', 'Colour': 'Silver', 'Capacity': '27 litres', 'Special Feature': 'Tact Button/Jog Dial'}","{'Brand': 'Panasonic', 'Model': 'NN-CD674MFDG', 'Energy Consumption': '900 Watts', 'Capacity': '27 litres', 'Installation Type': 'Countertop', 'Part Number': 'NN-CD674MFDG', 'Special Features': 'Tact Button/Jog Dial', 'Oven Cooking Mode': 'Convection', 'Colour': 'Silver', 'Wattage': '900 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Panasonic', 'Country of Origin': 'Thailand'}","{'ASIN': 'B00RE448IA', 'Customer Reviews': '4.1\n169 ratings\n4.1 out of 5 stars', 'Best Sellers Rank': '#239,955 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#101 in Microwave Ovens', 'Date First Available': '24 December 2014', 'Manufacturer': 'Panasonic, Panasonic', 'Packer': 'Panasonic', 'Importer': 'Panasonic', 'Item Weight': '19 kg', 'Item Dimensions LxWxH': '2.3 x 1.94 x 1.41 Meters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave'}",Panasonic,,,Silver,27,Stainless Steel,,,900 Watts,,,,,,,,,Panasonic,Thailand,,NN-CD674MFDG,,Countertop,NN-CD674MFDG,Tact Button/Jog Dial,Convection,,,Defrost,Left,1,No,,,,,,No,,,,,,,,900 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 kg,1 set,2.3 x 1.94 x 1.41 Meters,B00RE448IA,24 December 2014,Panasonic,Panasonic,Microwave,239955,101
https://www.amazon.in/IFB-Convection-Microwave-30FRC2-Pattern/dp/B016XZP3DY/ref=sr_1_14?keywords=microwave+oven&qid=1687856577&sr=8-14,"IFB 30 L Convection Microwave Oven (30FRC2, Floral Pattern & Black, With Starter Kit)",20990,15990,24,4.4,2837,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'IFB', 'Product Dimensions': '44D x 53.9W x 30H Centimeters', 'Colour': 'Black', 'Capacity': '30 litres', 'Special Feature': '101 Auto Cook Menus, Steam Clean, Disinfect, Deodorize, Timer option,… See more'}","{'Brand': 'IFB', 'Model': '30FRC2', 'Energy Consumption': '800 Watts', 'Capacity': '30 litres', 'Volume Capacity Name': '30', 'Installation Type': 'Countertop', 'Part Number': 'NEPTUNE VX', 'Special Features': '101 Auto Cook Menus, Steam Clean, Disinfect, Deodorize, Timer option, Digital Clock, Power Save, Keep Warm, Overheating Protection, Sensor Malfunction Protection', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Door Material': 'Metal', 'Material': 'Metal', 'Included Components': '1 Microwave Oven, Warranty Card, User Manual and Starter Kit', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd', 'Country of Origin': 'China'}","{'ASIN': 'B016XZP3DY', 'Customer Reviews': '4.4\n2,837 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#12,379 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#23 in Microwave Ovens', 'Date First Available': '21 October 2015', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd No 3, East Xingpu Avenue, Huangpu Town, Zhonghshan City, Guangdong China ZIP 528429', 'Packer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Importer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Item Weight': '19 kg 300 g', 'Item Dimensions LxWxH': '44 x 53.9 x 30 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Microwave Oven'}",IFB,,,Black,30,Metal,,,800 Watts,230 Volts,,,,,,,,Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd,China,,30FRC2,,Countertop,NEPTUNE VX,"101 Auto Cook Menus, Steam Clean, Disinfect, Deodorize, Timer option, Digital Clock, Power Save, Keep Warm, Overheating Protection, Sensor Malfunction Protection",Convection,,,Defrost,Left,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,,,,,,No,,,,,,,,800 Watts,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,Metal,,,,19 kg 300 g,1 Count,44 x 53.9 x 30 Centimeters,B016XZP3DY,21 October 2015,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",Microwave Oven,12379,23
https://www.amazon.in/LG-Neochef-Charcoal-Healthy-MJEN326UL/dp/B09M8VKLDT/ref=sr_1_62?keywords=microwave+oven&qid=1687856592&sr=8-62,"LG 32 L All in One NeoChef Charcoal Convection Microwave Oven (MJEN326UL, Black, Charcoal Lighting Heater)",29999,21990,27,4.4,27,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '52D x 53W x 32.2H Centimeters', 'Colour': 'Black', 'Capacity': '32 litres', 'Special Feature': 'Auto Cook, Defrost, Turntable, Racks, Steam clean'}","{'Brand': 'LG', 'Model': 'MJEN326UL', 'Capacity': '32 litres', 'Installation Type': 'Countertop', 'Part Number': '2F2X0690', 'Form Factor': 'Single Oven', 'Special Features': 'Auto Cook, Defrost, Turntable, Racks, Steam clean', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Quartz', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '2400 Watts', 'Defrost System': 'Auto Defrost', 'Door Orientation': 'Pull Down', 'Material': 'Stainless Steel, Glass', 'Included Components': 'Microwave Oven: 1U, Glass Tray: 1U, Rotating Ring 1U, Owner’s Manual: 1U', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG INDIA PVT LTD', 'Country of Origin': 'India'}","{'ASIN': 'B09M8VKLDT', 'Customer Reviews': '4.4\n27 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#43,449 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#45 in Microwave Ovens', 'Date First Available': '19 November 2021', 'Manufacturer': 'LG INDIA PVT LTD, LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Packer': 'LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Importer': 'A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044', 'Item Weight': '21 kg 500 g', 'Item Dimensions LxWxH': '52 x 53 x 32.2 Centimeters', 'Net Quantity': '1 Piece', 'Generic Name': 'Convection Microwave Oven'}",LG,,,Black,32,"Stainless Steel, Glass",,,2400 Watts,230 Volts,,,,,,,,LG INDIA PVT LTD,India,,MJEN326UL,,Countertop,2F2X0690,"Auto Cook, Defrost, Turntable, Racks, Steam clean",Convection,Quartz,,Auto Defrost,Pull Down,"Microwave Oven: 1U, Glass Tray: 1U, Rotating Ring 1U, Owner’s Manual: 1U",No,,,,,,No,,,,,,,,,Single Oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 kg 500 g,1 Piece,52 x 53 x 32.2 Centimeters,B09M8VKLDT,19 November 2021,"LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999","A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044",Convection Microwave Oven,43449,45
